gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,15,1,0,1,0,0,0,0,2,0,0,1,2,83.04929187523445,572,1
0,0,1,0,23,1,0,1,0,0,0,0,0,0,0,1,2,37.42558317609097,5254,1
0,0,1,0,5,1,1,1,0,2,0,1,0,0,0,1,2,85.08907605659863,3427,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.400158247129337,2039,1
1,0,0,0,11,1,1,1,0,2,0,0,2,2,0,0,2,99.77594109074278,5335,1
0,0,0,0,20,1,2,1,0,0,1,0,1,0,0,1,1,87.26163344891086,1285,1
0,0,1,0,15,1,0,1,0,0,0,0,0,0,0,0,0,81.72124759405023,391,1
0,0,1,0,30,0,0,0,0,1,0,0,0,2,0,0,2,75.05169200187105,1788,1
0,0,0,0,19,1,1,1,0,0,0,0,2,0,0,1,2,87.14550016344258,1246,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.22598797455568,1610,1
0,0,0,0,9,1,0,1,0,0,2,1,2,1,0,1,0,97.7062036241607,3387,1
0,0,1,1,68,1,2,1,1,2,2,1,0,0,1,0,0,96.68379799755625,5258,1
0,0,0,0,36,1,0,1,0,0,1,1,0,2,0,1,2,86.71339519601158,2664,1
0,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.80484137043594,5191,1
0,0,0,0,29,1,0,1,0,0,0,0,1,0,0,1,1,79.33574588160114,2033,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.33856125605912,3739,1
0,0,0,1,62,1,2,1,0,0,1,0,1,2,1,1,1,99.80463230557548,5164,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,65.73331481796426,1852,1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,52.156546116236996,2355,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.194703178062525,1609,1
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,76.05455759844878,1141,1
0,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,27.041588393811985,2559,1
0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,27.091022471709728,5067,1
0,0,0,0,9,1,0,1,0,0,0,0,1,1,0,1,0,85.70817105751027,6058,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.25644417025168,3738,1
0,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,3,56.42006538220883,5231,1
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,43.36795042209042,3658,1
0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,2,80.90531328130427,2947,1
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2,80.20248168319073,6016,1
1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.7089558392478,5986,1
1,0,0,1,11,1,0,1,0,0,0,0,1,0,0,1,0,78.0497252305796,6265,1
0,0,0,0,43,1,2,1,0,1,1,0,1,2,0,1,1,94.5354144900507,3448,1
0,0,0,0,24,1,0,1,0,0,0,0,1,2,0,1,1,91.80399856112413,3302,1
1,0,0,0,23,1,2,1,0,0,0,0,0,2,0,0,2,88.55116873571365,1668,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,40.41488741692501,6209,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.437007367392255,3741,1
0,0,1,0,23,1,2,1,0,0,0,0,2,2,0,1,1,96.34821183822918,1894,1
1,0,0,0,11,1,0,0,2,1,0,0,2,0,0,0,1,65.65607992636784,6415,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4825496730154,1483,1
0,0,0,0,32,1,2,1,0,0,0,0,0,2,0,0,2,93.05001463175483,4933,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.62146658803902,1618,1
0,0,0,0,13,1,2,0,0,0,1,0,1,2,0,1,2,73.36595203910456,6509,1
0,0,0,0,13,1,0,0,1,1,0,0,1,0,0,1,2,68.14300026270801,6416,1
0,0,0,0,4,1,0,1,0,0,1,1,0,0,0,0,1,80.39318562252068,1787,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.90624616812904,5454,1
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65698139180724,5435,1
0,0,0,0,40,0,1,0,0,0,1,0,1,1,0,1,0,53.09377585715917,1704,1
0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,1,2,79.53207683890007,809,1
1,0,1,0,24,1,2,1,0,1,1,0,1,0,0,0,2,89.17462947309046,2614,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442,1
0,0,0,0,11,1,2,1,0,0,0,0,0,1,0,1,1,84.59020267784064,6337,1
1,0,0,0,24,1,0,1,0,1,1,0,2,0,0,0,1,93.75209855196101,1963,1
0,0,0,0,9,1,2,1,1,0,0,0,1,1,0,1,1,92.22022116517198,565,1
0,0,1,0,28,1,2,1,0,1,0,0,0,0,0,1,0,81.33304785073285,1903,1
0,1,0,0,36,1,1,1,0,0,0,0,1,1,0,1,2,92.35805264747029,3004,1
1,0,0,0,3,1,0,1,0,0,2,1,2,2,0,1,2,99.47864210193676,2533,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,35.47218944852187,3032,1
0,0,1,0,8,1,0,1,0,0,0,0,0,0,0,0,1,76.42191509841001,861,1
0,0,0,0,11,1,2,1,0,0,0,1,2,2,0,1,2,99.86219461769836,259,1
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,1,93.98605537167775,5130,1
1,0,1,0,52,1,2,1,1,0,2,0,0,2,0,0,1,95.05272666175422,4238,1
0,0,1,0,33,0,0,0,1,0,1,0,1,2,0,0,2,67.26782569898914,1792,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.75025067670263,5723,1
1,0,1,0,10,1,1,1,0,2,0,0,0,0,0,1,0,81.57703292665178,6315,1
1,0,0,0,3,1,0,0,0,1,1,0,0,1,0,1,2,74.7787479961056,4437,1
0,0,1,0,8,1,1,1,0,0,0,0,0,1,0,0,1,80.38261266531404,5090,1
1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,2,74.44182551319129,2429,1
1,0,0,0,15,1,2,1,0,0,2,0,2,2,0,1,0,103.54217498516778,2575,1
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,75.4738821117374,5771,1
0,0,0,0,32,1,2,1,0,0,0,0,0,1,0,0,1,86.0448480196577,2396,1
0,0,0,0,9,1,1,1,1,1,2,0,0,0,0,0,0,90.15872661774823,6254,1
0,0,0,0,60,1,2,1,0,0,2,1,2,2,1,1,2,105.10424274914779,5178,1
0,0,0,0,18,1,0,1,1,0,0,0,2,2,0,1,2,95.76331450694552,1264,1
1,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,2,76.70941802102625,5110,1
0,0,0,0,59,1,2,1,0,0,0,0,1,1,0,1,1,89.85007715259552,4400,1
0,0,0,0,57,1,0,1,0,0,1,0,1,2,1,1,1,94.71758173883714,4532,1
0,0,1,0,19,1,2,1,2,0,0,0,0,0,0,0,2,86.06895620759634,1052,1
1,0,0,0,21,1,2,1,1,0,0,0,2,2,0,1,0,103.4560652662745,1952,1
1,0,0,0,21,0,1,0,0,2,0,0,0,0,0,0,1,73.15316485374059,836,1
0,0,0,0,39,1,2,1,0,2,1,0,2,2,0,1,0,104.71098571131961,3451,1
0,0,0,0,12,1,1,1,1,2,1,0,0,1,0,1,0,97.01020867432305,434,1
1,0,0,0,22,1,1,0,1,0,0,0,0,0,0,0,0,61.24161945827994,734,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.222109737288324,1610,1
1,1,1,0,44,1,2,1,0,1,2,1,2,2,0,1,0,106.9066754843384,3963,1
0,1,0,0,29,1,1,0,1,2,0,0,0,1,0,1,1,86.73555752298758,2143,1
0,0,0,0,10,1,1,1,0,1,1,0,0,2,0,1,2,94.70248880797308,6451,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.829288411240164,3824,1
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,90.43584532545249,6323,1
0,0,0,0,7,1,1,1,0,0,1,0,2,1,0,0,2,100.57649901941994,5918,1
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,24.38571117683288,2039,1
0,1,0,0,25,1,2,1,0,2,0,0,0,1,0,1,2,89.64817220103063,1806,1
1,1,1,0,16,1,0,1,0,0,0,0,0,2,0,0,0,82.45563183779801,605,1
0,0,0,0,5,1,2,1,0,0,1,0,2,2,0,0,1,96.07846120157004,6384,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.748758686844592,1488,1
1,0,0,0,51,1,2,1,0,0,0,1,1,2,1,0,0,96.53059812966849,4289,1
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,1,2,74.39680356010152,872,1
0,0,0,0,12,1,0,1,0,0,0,0,2,2,0,1,1,91.10492989936324,264,1
1,0,0,0,25,1,2,1,1,0,0,0,0,1,0,1,2,84.57370541335192,1792,1
0,0,0,0,6,1,0,1,0,0,0,0,2,0,0,0,2,85.85640996100933,4751,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.17660056282631,5504,1
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.89734418365926,6303,1
0,0,0,0,5,1,2,1,0,0,0,1,0,0,0,1,2,83.66735468864844,4251,1
0,0,0,0,25,1,1,1,0,0,2,0,0,2,0,1,2,90.07814154133612,2002,1
0,0,0,0,22,0,1,0,0,1,2,0,1,1,0,1,1,59.540147909057836,446,1
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,75.35,5770,1
1,0,0,0,36,1,1,1,0,2,2,0,2,0,0,1,1,97.39806389709044,3132,1
0,0,0,0,10,1,0,1,0,0,0,0,1,0,0,0,1,80.09999424783535,2523,1
0,1,1,0,11,1,2,1,0,0,2,1,2,2,0,1,0,102.70840959891272,259,1
0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,1,2,64.23587534786938,246,1
1,0,0,0,68,1,2,1,0,2,0,2,2,2,1,0,0,105.55829782115023,5626,1
0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,2,78.93463227186078,2090,1
0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1,1,75.34924087625281,2216,1
0,0,0,1,25,1,2,1,0,0,1,2,0,0,0,0,1,83.24330028070105,2874,1
1,0,0,0,42,0,0,0,0,2,1,1,1,0,0,1,0,64.50681782446485,2136,1
0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,2,85.24241717392987,6208,1
0,0,1,1,10,1,0,1,0,0,2,2,0,1,0,0,1,87.42692323889403,1495,1
0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,2,68.1708123485889,273,1
0,0,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,21.971801838431507,41,1
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.767356926773,6021,1
0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,51.04661825101857,1934,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.634283886730074,3734,1
0,0,0,0,12,1,1,1,1,2,2,0,0,2,0,1,0,98.93326171006242,435,1
0,0,0,0,31,1,0,1,0,0,0,1,2,0,0,0,2,82.56281374209279,2215,1
1,0,1,0,58,1,2,1,2,2,2,0,2,1,0,1,2,107.98462564403441,5074,1
0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,2,62.52592704166216,5629,1
1,0,0,0,30,1,0,0,0,0,0,0,2,0,0,0,2,69.96626156478138,1639,1
0,0,0,0,7,1,1,0,0,0,0,0,0,2,0,1,2,78.76373576809328,5200,1
0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,2,56.0383063122029,1989,1
1,0,0,0,69,1,1,1,0,2,0,2,2,2,1,1,0,104.5980017887091,5632,1
0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,2,40.104609869099924,6218,1
0,0,0,0,5,1,1,2,1,1,1,1,1,1,0,0,0,24.3834625428266,645,1
1,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,1,54.31128539661135,1185,1
1,0,0,0,49,1,2,1,0,0,0,0,1,0,0,0,1,82.65062293835881,3623,1
0,0,0,0,17,1,1,1,0,2,0,0,0,0,0,1,1,80.46687505134909,837,1
0,0,1,0,12,1,1,1,0,1,1,0,0,0,0,1,2,81.323550163281,6358,1
0,0,0,0,36,0,1,0,1,1,1,0,0,0,0,1,1,49.77846054819684,1223,1
0,1,0,0,22,0,0,0,0,0,1,0,0,1,0,1,1,41.000562131699176,6403,1
0,1,0,0,45,1,0,1,1,2,0,1,1,2,0,0,1,100.71249600742213,3896,1
1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,2,19.27776488186822,219,1
1,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,1,76.94966671775676,5108,1
0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,2,62.9296727369542,4920,1
0,0,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,87.97054039987034,4336,1
0,0,1,0,11,1,2,1,0,1,1,0,2,0,0,1,2,98.5980280214657,120,1
0,0,0,0,45,1,1,1,0,0,0,0,2,2,0,0,0,96.77390197708043,3732,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,42.771857304237265,601,1
0,0,0,0,22,1,0,1,0,1,0,0,0,1,0,0,1,81.25287347396498,1401,1
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,74.68140488294031,5722,1
0,0,0,0,13,1,2,1,0,2,0,0,0,2,0,1,0,91.88074776442635,471,1
1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,36.06430606612285,1770,1
0,0,0,0,37,1,1,0,0,0,0,0,0,2,0,0,1,81.60339920575449,2730,1
1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,44.96769757474293,3725,1
1,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,2,78.4572294062156,5986,1
1,0,1,0,10,1,0,1,0,0,0,0,1,0,0,1,2,82.32632644239287,6230,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,50.86688610587863,4235,1
0,0,0,0,9,1,0,1,0,0,0,0,1,2,0,1,0,88.00580698551329,6045,1
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.82496233832634,6290,1
1,0,1,0,52,0,1,0,1,1,2,0,2,2,0,0,1,57.071349806772105,2593,1
1,0,0,0,22,1,0,1,0,0,1,0,1,2,0,1,0,91.15519679837011,1668,1
0,0,1,1,4,1,0,1,0,1,0,0,0,0,0,1,1,54.62734550405874,834,1
1,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,1,78.10884184210704,3909,1
0,0,0,0,60,1,1,1,0,1,1,1,2,2,0,1,1,105.80280918794342,6065,1
0,0,0,0,34,1,2,1,0,1,0,2,0,0,0,0,1,86.56292279993923,2518,1
0,0,0,0,12,1,2,1,1,0,1,0,1,0,0,0,2,92.91729221448783,1065,1
0,0,1,0,6,1,0,1,0,0,2,0,0,0,0,1,0,82.96560201208835,4203,1
0,0,0,0,16,1,2,1,1,0,0,0,1,0,0,1,2,87.99789692153193,1144,1
0,0,0,0,31,1,2,1,0,0,1,0,0,2,0,1,0,93.48930927403306,2554,1
0,0,0,0,2,1,0,1,1,2,0,1,0,0,0,1,1,86.34344454231224,1362,1
0,0,0,0,12,1,0,1,0,0,0,0,1,1,0,0,1,84.98109161248829,716,1
0,0,1,1,51,1,2,1,0,0,1,1,0,2,1,0,0,97.1005068910284,4212,1
0,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,83.77662333820986,4745,1
1,0,0,0,5,1,1,1,0,0,1,0,0,0,0,1,0,74.87856057200244,2970,1
1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,2,80.62407573135332,3547,1
1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,63.12889020920003,334,1
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,1,75.31429206905602,2894,1
0,1,1,0,49,1,2,1,0,1,2,0,2,0,0,1,2,95.53254731920647,4126,1
1,1,1,0,2,1,2,1,0,0,0,0,1,0,0,1,2,86.12916825075297,6238,1
0,0,0,0,14,1,0,1,1,0,0,0,1,0,0,0,1,87.46482961839034,490,1
0,0,0,0,10,0,1,0,0,0,2,0,2,1,0,1,0,67.02639630713954,5108,1
1,0,0,1,18,1,0,1,0,1,1,0,0,0,0,1,1,26.758974397108922,3216,1
0,0,1,0,7,1,0,1,0,0,1,0,2,2,0,0,2,94.72847443742452,4209,1
0,0,0,0,33,1,2,1,0,0,0,0,2,0,0,0,2,88.8096299772828,2627,1
0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,1,1,48.922970145804165,105,1
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.5241711025188,809,1
0,0,0,0,17,1,1,1,0,0,0,0,1,0,0,0,1,80.90577554232117,688,1
1,0,0,0,18,1,1,1,0,0,1,0,0,0,0,1,2,83.22018588601503,873,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,75.10772263501647,5768,1
1,1,1,0,13,1,0,1,0,2,1,0,1,1,0,1,2,97.98390446352882,434,1
0,0,1,0,32,1,2,1,1,0,0,0,1,2,0,1,1,97.8054981770623,2789,1
0,0,0,0,5,1,0,1,0,0,0,1,2,0,0,1,2,85.57914345722403,3991,1
0,1,1,0,14,0,1,0,0,0,1,0,0,1,0,1,1,38.66342061273583,6399,1
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,87.25689063663422,2281,1
0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.318932933400134,1481,1
0,0,0,0,31,1,0,1,0,2,0,0,0,0,0,1,1,79.79216443568926,2179,1
0,0,0,0,44,1,2,1,0,2,0,0,2,2,0,1,1,102.45009379691022,4018,1
0,0,0,0,20,1,2,1,0,0,0,0,1,1,0,1,1,86.0081938323715,1271,1
0,0,1,0,29,0,0,0,0,1,0,0,0,2,0,0,2,77.8737413390197,1786,1
1,0,0,0,34,1,2,0,0,0,0,0,0,0,0,1,2,75.69982399809983,2232,1
0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,2,26.20140507085415,6238,1
0,0,1,0,6,1,1,1,0,0,0,0,2,2,0,1,2,95.69806827103511,2523,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.2821129651538,1480,1
0,1,1,0,67,1,2,1,0,1,0,0,2,2,0,1,1,100.14612136971607,5414,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,30.53858225523537,6475,1
0,1,0,0,4,1,2,1,0,0,2,0,0,0,0,1,0,80.11016410499757,2971,1
0,0,0,0,29,1,0,1,0,0,0,2,2,0,0,0,1,88.30692791427467,2215,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616,1
0,0,1,0,12,1,2,1,0,1,0,0,0,0,0,1,1,84.35354806192042,3198,1
0,0,0,0,10,1,1,1,0,2,0,0,0,0,0,1,1,77.9692854239589,6097,1
0,0,0,0,6,1,1,1,1,0,1,0,1,2,0,1,2,93.05068621807357,28,1
0,0,0,0,7,1,0,1,0,0,1,0,1,2,0,0,1,92.97923603912267,5270,1
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,81.41169047846617,1424,1
1,0,0,0,31,1,2,1,0,0,0,0,2,1,0,0,1,95.35326815638292,2616,1
0,0,0,0,43,1,2,1,0,0,0,0,2,2,0,1,2,97.62274827978081,3704,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.74927749609836,1620,1
0,0,0,0,37,1,2,1,0,0,0,0,0,0,0,1,1,77.08526964273454,2456,1
0,0,0,0,23,1,1,1,0,0,2,0,0,0,0,0,2,81.64513833050161,1514,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.33362786705714,3816,1
0,0,0,0,39,1,0,1,0,0,0,0,1,0,0,1,1,78.5320973002168,2935,1
0,0,0,0,27,1,0,0,1,2,2,1,2,2,0,0,0,94.34323877636727,2190,1
0,0,0,0,27,1,0,1,0,0,0,0,2,0,0,1,2,85.20998407457216,2015,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.791128878303795,2043,1
0,1,1,0,28,1,1,1,0,1,2,0,0,2,0,1,2,97.46370105047933,2386,1
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,76.99001079356056,2792,1
0,0,0,0,27,1,2,1,0,0,0,0,1,2,0,1,2,94.86110989323564,2372,1
0,0,0,0,14,1,1,1,0,1,0,0,2,0,0,1,1,87.5453823249901,947,1
0,0,1,0,54,1,0,1,1,2,1,1,2,2,1,0,0,109.73739279169567,4991,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,71.59155950688431,807,1
0,0,0,0,25,1,1,1,0,0,0,0,0,1,0,1,1,84.26680359795729,1890,1
0,0,0,0,46,1,0,1,0,2,2,1,2,0,1,1,2,100.4297316173974,3937,1
0,0,1,0,21,1,0,1,0,0,0,0,0,0,0,1,1,70.0077073033125,997,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.527964767420826,1484,1
0,0,0,0,18,1,2,1,0,0,1,1,1,1,0,1,2,97.4255612714354,2117,1
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.56537710508054,6324,1
0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,2,46.9809633124349,5044,1
1,0,0,0,11,1,0,0,1,0,0,1,0,0,0,0,2,61.26880843773351,5240,1
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.42345633320538,6391,1
0,0,0,0,23,0,1,0,0,0,1,0,0,1,0,1,1,40.7568195255729,6404,1
0,0,0,0,5,1,0,1,0,1,0,0,2,2,0,1,2,97.40356793646339,4313,1
1,0,0,0,57,1,2,1,0,1,1,0,1,2,0,1,0,103.137422746688,4925,1
0,0,0,0,17,1,2,1,0,0,0,0,2,1,0,1,1,95.38075455558239,3386,1
0,0,0,0,27,1,2,1,0,0,0,0,1,2,0,1,2,94.1423500846204,2367,1
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,1,84.27410295345115,1402,1
0,0,0,0,8,1,0,0,0,1,0,1,1,0,0,0,2,68.79702592313666,5048,1
0,0,0,0,12,0,0,0,0,1,0,0,2,1,0,1,1,58.92831146232581,983,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,49.659382133025545,4143,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.17955708652026,5963,1
0,0,1,0,65,1,2,1,0,0,0,1,2,2,0,1,1,100.07955441567995,5421,1
0,0,0,0,26,1,2,1,0,0,2,0,0,0,0,1,2,79.97447276764979,1758,1
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,50.736629908703506,4233,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.564419150926604,1485,1
1,0,0,0,37,1,2,1,0,0,1,0,1,1,0,1,2,91.31046308125184,2932,1
1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,2,84.6719593639014,6176,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.14092785111136,5768,1
0,0,0,0,33,1,2,1,0,0,0,0,2,2,0,1,2,98.28615396604572,2782,1
0,0,1,0,47,0,1,0,2,0,2,0,0,2,0,0,0,46.41346093492195,1766,1
0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.607105533626843,840,1
0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,2,50.12847023990649,4237,1
0,0,1,0,7,1,0,1,0,0,0,0,2,1,0,1,2,86.886384660441,5366,1
0,0,0,0,28,1,2,0,0,0,0,0,0,1,0,0,2,77.40222211682624,1896,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.06907786130755,1607,1
1,0,0,0,22,1,2,1,1,0,0,0,0,0,0,1,2,81.56931421693751,1293,1
1,0,0,0,41,1,2,1,0,1,0,0,2,2,0,1,2,101.76383015887237,3638,1
0,0,0,0,14,1,1,0,0,1,0,1,0,0,0,1,1,60.396608113332576,6417,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,5454,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.25952944998179,3663,1
0,1,0,0,13,0,0,0,1,1,0,0,0,0,0,0,1,46.17154717852873,73,1
0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,2,35.23611848447673,558,1
0,0,0,0,13,1,2,1,0,0,0,0,1,0,0,1,1,88.49022362306978,431,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,68.34007944890041,2369,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.262028689380184,1480,1
0,0,0,0,12,1,0,1,0,1,1,1,0,0,0,1,2,87.26728290877837,70,1
0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,1,79.27831086007708,1551,1
0,0,0,0,41,1,0,1,0,0,0,0,2,2,0,1,2,89.95274630449697,3298,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,74.33770246874302,948,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.62071679594851,5379,1
1,0,1,0,22,1,1,1,1,0,0,0,0,0,0,1,2,83.00648837039981,1297,1
0,0,0,0,6,1,0,1,0,0,2,0,1,1,0,0,1,88.05205664356171,5659,1
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.51006618788293,6211,1
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,61.83563559197314,4629,1
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2,70.2975200727101,4648,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.38043248183946,5966,1
0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,99.72631668295804,6367,1
0,0,0,0,5,1,2,1,0,1,0,0,0,2,0,1,1,88.27506046756476,6331,1
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,73.24902206099435,1824,1
1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,26.510331007704185,1766,1
0,0,0,0,30,1,2,1,0,2,0,0,1,2,0,1,2,96.87084555352666,2583,1
1,0,0,0,5,1,0,1,0,1,1,0,0,0,0,1,2,77.74638949796199,5730,1
0,0,0,0,61,1,0,1,0,1,2,0,2,2,0,1,2,100.36393754660561,5076,1
1,0,0,0,48,1,2,1,0,0,1,0,0,0,0,0,1,86.99298916466759,3611,1
0,0,0,1,29,1,1,0,0,1,0,1,2,2,1,1,1,83.93524875511835,2241,1
1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,55.15343808301536,697,1
1,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,2,79.0764913956817,5986,1
1,1,1,0,43,1,2,1,0,1,2,1,2,2,0,1,0,108.43835864484006,3964,1
1,0,0,0,38,0,0,0,0,0,2,1,0,2,1,1,3,61.7945961462716,1996,1
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,79.78144622733272,5972,1
1,0,0,0,3,1,1,1,0,1,2,0,2,2,0,1,2,103.00606893217721,2538,1
0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,1,1,49.182294156774226,118,1
